k,inertia,sil,seed
65,10417.489858863024,0.15348984927980816,123223
66,10353.775005990485,0.15989250163140795,123223
67,10231.643356514343,0.15493447991223094,123223
68,10212.939888541658,0.15501626098768978,123223
69,10167.726355042581,0.15424259172080917,123223
70,10100.581965518153,0.1506893173567347,123223
71,10038.899832099147,0.15271147742533192,123223
72,9996.926398572936,0.15758239245406358,123223
73,9942.851049426043,0.15434440886733522,123223
74,9896.768332825939,0.15070134875987798,123223
75,9804.504150746972,0.15590255023307603,123223
76,9780.341232749653,0.15241285103675992,123223
77,9702.952937625598,0.1513721052739045,123223
78,9670.563714753556,0.1510122832584114,123223
79,9651.240339745096,0.14944393481452525,123223
80,9552.591775176867,0.1521075293190973,123223
81,9512.457752484686,0.15088435327302593,123223
82,9435.631413780082,0.1522200630244073,123223
83,9447.465350580995,0.15015873368751212,123223
84,9398.591487896156,0.14619908683042326,123223
85,9346.126320193647,0.1517548275299009,123223
86,9306.55441418514,0.15287785641288107,123223
87,9273.251488776426,0.15200095788313076,123223
88,9212.672526324237,0.1531752029377228,123223
89,9159.443900951082,0.14904206612822285,123223
90,9119.442187968989,0.14919716342848313,123223
91,9089.899300209014,0.15196182076366557,123223
92,9057.240213891477,0.1514661528031836,123223
93,9015.417471161827,0.15237111158564665,123223
94,8977.288595865635,0.14873979183959163,123223
95,8938.321088403527,0.14981728583112683,123223
96,8894.43858332706,0.14855545720953323,123223
97,8815.773712155236,0.15363921310822218,123223
98,8828.35866494736,0.14566923271892362,123223
99,8788.24262996622,0.14777591555845668,123223
100,8761.571953948438,0.15037490066864262,123223
20,16632.259379461015,0.17240522536016017,42
21,16283.181710109313,0.17447905251540793,42
22,15949.319911243374,0.17389651578894,42
23,15707.953928407003,0.17174399903353166,42
24,15428.786759181063,0.1757950402801947,42
25,15228.866506617373,0.17296029279287387,42
26,14945.63601407115,0.1743171177711074,42
27,14689.13923053571,0.17532909851663767,42
28,14536.134508278048,0.17316748925722447,42
29,14337.218597629768,0.17916401659293824,42
30,14141.906698996594,0.1762974902731603,42
31,13969.006146220123,0.16954537544687295,42
32,13763.73781640173,0.1652835684956577,42
33,13610.434705090185,0.17403406037913968,42
34,13436.970238979002,0.16382455034327764,42
35,13298.07005448936,0.16764817784840183,42
36,13133.907122335953,0.17370062541375736,42
37,13038.350664386018,0.16730256453509015,42
38,12850.14509969191,0.16664855018169308,42
39,12737.515194254995,0.1580530717035277,42
40,12567.197205654262,0.1672511777240897,42
41,12454.2444024858,0.1681519003381789,42
42,12382.838949183551,0.16617758486267814,42
43,12252.718498593893,0.16139870363570444,42
44,12102.30676498958,0.16359947890392945,42
45,12012.04632506323,0.1677081645120302,42
46,11942.574870846718,0.15963577389178582,42
47,11809.688723057761,0.1613327970767583,42
48,11726.0083130726,0.16236369711550291,42
49,11653.219967104436,0.15774224614739596,42
50,11534.757205493437,0.16528843383583688,42
51,11444.320584197301,0.162145904674551,42
52,11376.798532236102,0.16360553473218076,42
53,11302.137910237696,0.16018690865874904,42
54,11172.7170018209,0.15901307619708385,42
55,11118.319498430523,0.15890596943741372,42
56,11024.901851213543,0.15566343914637967,42
57,10960.36905957767,0.155570676921648,42
58,10877.304850190385,0.15714688905428542,42
59,10803.399097981895,0.15045881587574184,42
60,10726.30825010243,0.1570847647035208,42
61,10666.674589898399,0.1503037220572259,42
62,10614.835714234192,0.15749128078372773,42
63,10475.26348864923,0.1555148492942408,42
64,10487.4239966274,0.1563270725417887,42
65,10396.149028136204,0.15122894433441866,42
66,10313.507680929903,0.1541514140502784,42
67,10274.43286495287,0.15220334687411108,42
68,10175.998428013956,0.1555813551816526,42
69,10141.47588611641,0.1535294348379455,42
70,10098.372664339066,0.15936862662493614,42
71,10034.557975051943,0.1500525552034092,42
72,9979.096900383287,0.15356457374575083,42
73,9911.032786742526,0.1546826049641125,42
74,9903.9552376291,0.1464338369955481,42
75,9813.500658496108,0.15303976390266252,42
76,9770.206594507817,0.1541660798399003,42
77,9737.984964884956,0.1498610817821532,42
78,9709.341089153886,0.1508112574677386,42
79,9607.371875430377,0.15227358430764928,42
80,9598.066673014668,0.15000642801759087,42
81,9514.880160960223,0.15240444747183907,42
82,9479.780375986615,0.15165983924649037,42
83,9415.787005693377,0.1560763440552214,42
84,9387.829654866335,0.15187580924418617,42
85,9335.048163405914,0.153831001066621,42
