k,inertia,sil,seed
21,406.8400155414564,0.2992249212952081,121234
22,396.32748693233793,0.2929794437418701,121234
23,385.672704970278,0.2934656113498458,121234
24,375.8611242574429,0.286093515260919,121234
25,368.54978762494176,0.2819775981808105,121234
26,359.8474235229829,0.27630036631092286,121234
27,354.1775407410348,0.2731114269687302,121234
28,347.9251721259375,0.2739614340310331,121234
29,341.47992414444644,0.2571178866522634,121234
30,337.1707756601712,0.26957845064229236,121234
31,329.4439068566678,0.2674759495691525,121234
32,326.1123963115087,0.25976057915226103,121234
33,320.1744436643124,0.25119713337050836,121234
34,316.34727962327094,0.26027885212968493,121234
35,310.4776363243499,0.2558097345157,121234
36,306.73158437545106,0.2389916094439585,121234
37,302.1651357768148,0.24068481311730874,121234
38,297.8582787668874,0.22664550702831526,121234
39,294.5726577903361,0.23353862866021327,121234
40,289.5855585893194,0.23389464327483594,121234
41,287.5951714027751,0.22977568709638466,121234
42,283.0549007190412,0.2300981810139025,121234
43,279.9682949720419,0.2225496260833627,121234
44,277.1039677400598,0.23089819291476849,121234
45,274.8114257995455,0.21927844487201084,121234
46,269.26522701380753,0.22348562324746643,121234
47,267.7244937597975,0.21899993845061638,121234
48,264.26198397738176,0.2266221069596391,121234
49,262.64621246364766,0.21897312004131397,121234
50,258.87438830417585,0.21722553409718406,121234
51,257.1596942302017,0.22152617314012263,121234
52,255.0606851207015,0.21353636964083578,121234
53,250.4459519042407,0.21771370295750234,121234
54,248.3681315492548,0.21709438527060654,121234
55,245.68065460130137,0.21700283837063228,121234
56,244.06720892881165,0.2147657371655351,121234
57,242.0387062584256,0.2097370148642606,121234
58,239.0521779736584,0.2165189853590162,121234
59,238.08131566894937,0.21540883966210533,121234
60,236.16430383148858,0.2088979279034455,121234
61,232.22683558739382,0.2137402573601751,121234
62,231.49480535833834,0.21194226040411296,121234
63,229.6902182004442,0.21446500356108594,121234
64,227.63480928490895,0.2114421993150471,121234
65,225.84594688092398,0.20823496738200145,121234
66,224.03154990932146,0.21386023751079106,121234
67,223.52001490920463,0.21003490397480107,121234
68,220.81552883970144,0.207450169204434,121234
69,219.50856053431,0.21206186084936876,121234
70,216.88681362230557,0.20758902046293065,121234
71,214.79108278963196,0.21264148916699446,121234
72,213.70923351191328,0.20634275369204308,121234
73,211.98173993567116,0.2124222591023695,121234
74,210.95216246252568,0.20809671184687958,121234
75,209.76573213903006,0.20410538203064935,121234
76,207.84711102023016,0.2068745694264406,121234
77,206.38024824871908,0.20786874014424606,121234
78,205.41423492434404,0.20123809619259614,121234
79,203.06050192729873,0.2096804414785796,121234
80,203.37634787802412,0.20737994745069183,121234
81,201.6219628827576,0.20274505455634603,121234
82,200.05193635306256,0.2073934667110446,121234
83,199.34295941437296,0.19811241386203624,121234
84,196.61366641728077,0.20928889204068987,121234
85,195.48555559099955,0.20992077871083684,121234
86,195.2264770714566,0.20727995216169848,121234
87,193.09750534206532,0.20694240898498772,121234
88,192.87022053103718,0.2033376596330538,121234
89,192.2329748099092,0.2033886400427726,121234
90,190.93522832361566,0.2006426977884877,121234
91,189.3756658570805,0.20759614533303405,121234
92,188.08961026600298,0.2025789417511195,121234
93,187.17616681173686,0.20301895268643813,121234
94,186.27419890906816,0.20493843692199903,121234
95,184.65337385044447,0.20604014550951055,121234
96,183.61184576862647,0.20687827852572166,121234
97,183.08214685416957,0.20119032196613773,121234
98,182.57371927616475,0.20479555662875246,121234
99,181.4997820562304,0.20418096611204778,121234
100,179.57727412655635,0.2026797228238601,121234
20,418.5921470627639,0.30108572641037734,123223
21,405.99147259165443,0.2970103818010911,123223
22,396.2670426645591,0.2874724085647751,123223
23,385.73494645907454,0.29547418238303313,123223
24,375.83960834843003,0.28841029095144405,123223
25,367.2576927189166,0.2823137803422206,123223
26,361.02848639819115,0.2828843989174636,123223
27,354.11115113887683,0.2742422781013065,123223
28,345.93294910475436,0.27762468120395833,123223
29,341.5662001641552,0.27182492351128623,123223
30,336.31588212647375,0.25796783530786327,123223
31,331.68696123891976,0.25528960925392075,123223
32,326.4204502950671,0.24006566602509802,123223
